PUR-ORD-.YYYY.-,PUR-ORD-.YYYY.-
Get Items from Open Material Requests,Lấy mặt hàng từ yêu cầu vật tư đang mở
Fetch items based on Default Supplier.,Lấy mặt hàng theo nhà cung cấp mặc định
Required By,Cần trước ngày
Order Confirmation No,Số xác nhận đơn hàng
Order Confirmation Date,Ngày xác nhận đơn hàng
Customer Mobile No,Số điện thoại di động khách hàng
Customer Contact Email,Email liên hệ khách hàng
Set Target Warehouse,Thiết lập kho đích
Sets 'Warehouse' in each row of the Items table.,Thiết lập trường “Kho” cho từng dòng trong bảng Mặt hàng
Supply Raw Materials,Cung ứng nguyên vật liệu
Purchase Order Pricing Rule,Quy tắc giá đơn mua
Set Reserve Warehouse,Thiết lập kho dự trữ
In Words will be visible once you save the Purchase Order.,Phần “Bằng chữ” sẽ hiển thị sau khi bạn lưu Đơn mua hàng.
Advance Paid,Đã thanh toán trước
Tracking,Theo dõi
% Billed,% Đã lập hóa đơn
% Received,% Đã nhận
Ref SQ,Tham chiếu SQ
Inter Company Order Reference,Tham chiếu đơn hàng liên công ty
Supplier Part Number,Mã linh kiện nhà cung cấp
Billed Amt,Số tiền đã lập hóa đơn
Warehouse and Reference,Kho và tham chiếu
To be delivered to customer,Giao cho khách hàng
Material Request Item,Mặt hàng yêu cầu vật tư
Supplier Quotation Item,Mặt hàng báo giá nhà cung cấp
Against Blanket Order,Theo đơn khung
Blanket Order,Đơn khung
Blanket Order Rate,Đơn giá đơn khung
Returned Qty,Số lượng trả lại
Purchase Order Item Supplied,Mặt hàng đơn mua được cung ứng
BOM Detail No,Số chi tiết BOM
Raw Material Item Code,Mã nguyên vật liệu
Supplied Qty,Số lượng đã cung ứng
Purchase Receipt Item Supplied,Mặt hàng phiếu nhập mua được cung ứng
Current Stock,Tồn kho hiện tại
PUR-RFQ-.YYYY.-,PUR-RFQ-.YYYY.-
For individual supplier,Cho từng nhà cung cấp
Link to Material Requests,Liên kết đến yêu cầu vật tư
Message for Supplier,Thông điệp cho nhà cung cấp
Request for Quotation Item,Mặt hàng yêu cầu báo giá
Required Date,Ngày yêu cầu
Request for Quotation Supplier,Nhà cung cấp yêu cầu báo giá
Send Email,Gửi email
Quote Status,Trạng thái báo giá
Download PDF,Tải PDF
Supplier of Goods or Services.,Nhà cung cấp hàng hóa hoặc dịch vụ
Name and Type,Tên và loại
SUP-.YYYY.-,SUP-.YYYY.-
Default Bank Account,Tài khoản ngân hàng mặc định
Is Transporter,Là đơn vị vận chuyển
Represents Company,Đại diện cho công ty
Supplier Type,Loại nhà cung cấp
Allow Purchase Invoice Creation Without Purchase Order,Cho phép tạo hóa đơn mua không cần đơn mua
Allow Purchase Invoice Creation Without Purchase Receipt,Cho phép tạo hóa đơn mua không cần phiếu nhập
Warn RFQs,Cảnh báo RFQ
Warn POs,Cảnh báo đơn mua
Prevent RFQs,Ngăn tạo RFQ
Prevent POs,Ngăn tạo đơn mua
Billing Currency,Tiền tệ thanh toán
Default Payment Terms Template,Mẫu điều khoản thanh toán mặc định
Block Supplier,Chặn nhà cung cấp
Hold Type,Loại tạm giữ
Leave blank if the Supplier is blocked indefinitely,Để trống nếu nhà cung cấp bị chặn vô thời hạn
Default Payable Accounts,Tài khoản phải trả mặc định
Mention if non-standard payable account,Ghi chú nếu dùng tài khoản phải trả không chuẩn
Default Tax Withholding Config,Cấu hình khấu trừ thuế mặc định
Supplier Details,Chi tiết nhà cung cấp
Statutory info and other general information about your Supplier,Thông tin pháp lý và thông tin chung khác về nhà cung cấp
PUR-SQTN-.YYYY.-,PUR-SQTN-.YYYY.-
Supplier Address,Địa chỉ nhà cung cấp
Rounding Adjustment (Company Currency,Điều chỉnh làm tròn (Tiền tệ công ty)
Auto Repeat Section,Phần tự động lặp
Is Subcontracted,Là gia công
Lead Time in days,Thời gian dẫn (ngày)
Supplier Score,Điểm nhà cung cấp
Indicator Color,Màu chỉ báo
Evaluation Period,Chu kỳ đánh giá
Per Week,Theo tuần
Per Month,Theo tháng
Per Year,Theo năm
Scoring Setup,Thiết lập chấm điểm
Weighting Function,Hàm trọng số
"Scorecard variables can be used, as well as:\n{total_score} (the total score from that period),\n{period_number} (the number of periods to present day)\n","Các biến thẻ điểm có thể dùng, cũng như: {total_score} (tổng điểm của kỳ), {period_number} (số kỳ tính đến hiện tại)"
Scoring Standings,Xếp hạng chấm điểm
Criteria Setup,Thiết lập tiêu chí
Load All Criteria,Tải tất cả tiêu chí
Scoring Criteria,Tiêu chí chấm điểm
Scorecard Actions,Hành động thẻ điểm
Warn for new Request for Quotations,Cảnh báo yêu cầu báo giá mới
Warn for new Purchase Orders,Cảnh báo đơn mua mới
Notify Supplier,Thông báo nhà cung cấp
Notify Employee,Thông báo nhân viên
Supplier Scorecard Criteria,Tiêu chí thẻ điểm nhà cung cấp
Criteria Name,Tên tiêu chí
Max Score,Điểm tối đa
Criteria Formula,Công thức tiêu chí
Criteria Weight,Trọng số tiêu chí
Supplier Scorecard Period,Kỳ thẻ điểm nhà cung cấp
PU-SSP-.YYYY.-,PU-SSP-.YYYY.-
Period Score,Điểm kỳ
Calculations,Tính toán
Criteria,Tiêu chí
Variables,Biến
Supplier Scorecard Setup,Thiết lập thẻ điểm nhà cung cấp
Supplier Scorecard Scoring Criteria,Tiêu chí chấm điểm thẻ điểm nhà cung cấp
Score,Điểm
Supplier Scorecard Scoring Standing,Xếp hạng thẻ điểm nhà cung cấp
Standing Name,Tên xếp hạng
Purple,Tím
Yellow,Vàng
Orange,Cam
Min Grade,Điểm tối thiểu
Max Grade,Điểm tối đa
Warn Purchase Orders,Cảnh báo đơn mua
Prevent Purchase Orders,Ngăn đơn mua
Employee ,Nhân viên
Supplier Scorecard Scoring Variable,Biến chấm điểm thẻ điểm nhà cung cấp
Variable Name,Tên biến
Parameter Name,Tên tham số
Supplier Scorecard Standing,Xếp hạng thẻ điểm nhà cung cấp
Notify Other,Thông báo khác
Supplier Scorecard Variable,Biến thẻ điểm nhà cung cấp
Call Log,Nhật ký cuộc gọi
Received By,Người nhận
Caller Information,Thông tin người gọi
Contact Name,Tên liên hệ
Lead ,Cơ hội
Lead Name,Tên cơ hội
Ringing,Đang đổ chuông
Missed,Cuộc gọi nhỡ
Call Duration in seconds,Thời lượng cuộc gọi (giây)
Recording URL,URL ghi âm
Communication Medium,Kênh liên lạc
Communication Medium Type,Loại kênh liên lạc
Voice,Giọng nói
Catch All,Nhận tất cả
"If there is no assigned timeslot, then communication will be handled by this group","Nếu không có khung giờ được gán, liên lạc sẽ do nhóm này xử lý"
Timeslots,Khung giờ
Communication Medium Timeslot,Khung giờ kênh liên lạc
Employee Group,Nhóm nhân viên
Appointment,Cuộc hẹn
Scheduled Time,Thời gian dự kiến
Unverified,Chưa xác minh
Customer Details,Chi tiết khách hàng
Phone Number,Số điện thoại
Skype ID,Tài khoản Skype
Linked Documents,Tài liệu liên kết
Appointment With,Cuộc hẹn với
Calendar Event,Sự kiện lịch
Appointment Booking Settings,Thiết lập đặt lịch hẹn
Enable Appointment Scheduling,Bật đặt lịch hẹn
Agent Details,Chi tiết tác nhân
Availability Of Slots,Khả dụng khung giờ
Number of Concurrent Appointments,Số cuộc hẹn đồng thời
Agents,Tác nhân
Appointment Details,Chi tiết cuộc hẹn
Appointment Duration (In Minutes),Thời lượng cuộc hẹn (phút)
Notify Via Email,Thông báo qua email
Notify customer and agent via email on the day of the appointment.,Thông báo cho khách hàng và tác nhân qua email vào ngày hẹn
Number of days appointments can be booked in advance,Số ngày có thể đặt lịch trước
Success Settings,Thiết lập thành công
Success Redirect URL,URL chuyển hướng khi thành công
"Leave blank for home.\nThis is relative to site URL, for example ""about"" will redirect to ""https://yoursitename.com/about""","Đường dẫn tương đối theo URL site, ví dụ “about” sẽ chuyển đến “https://yoursitename.com/about”"
Appointment Booking Slots,Khung giờ đặt lịch hẹn
From Time ,Từ giờ
Campaign Email Schedule,Lịch gửi email chiến dịch
Send After (days),Gửi sau (ngày)
Signed,Đã ký
Party User,Người dùng bên liên quan
Unsigned,Chưa ký
Fulfilment Status,Trạng thái thực hiện
N/A,N/A
Unfulfilled,Chưa thực hiện
Partially Fulfilled,Thực hiện một phần
Fulfilled,Đã thực hiện
Lapsed,Hết hiệu lực
Contract Period,Thời hạn hợp đồng
Signee Details,Thông tin người ký
Signee,Người ký
Signed On,Ngày ký
Contract Details,Chi tiết hợp đồng
Contract Template,Mẫu hợp đồng
Contract Terms,Điều khoản hợp đồng
Fulfilment Details,Chi tiết thực hiện
Requires Fulfilment,Yêu cầu thực hiện
Fulfilment Deadline,Hạn thực hiện
Fulfilment Terms,Điều khoản thực hiện
Contract Fulfilment Checklist,Danh sách kiểm tra thực hiện hợp đồng
Requirement,Yêu cầu
Contract Terms and Conditions,Điều khoản và điều kiện hợp đồng
Fulfilment Terms and Conditions,Điều khoản và điều kiện thực hiện
Contract Template Fulfilment Terms,Điều khoản thực hiện trong mẫu hợp đồng
Email Campaign,Chiến dịch email
Email Campaign For ,Chiến dịch email cho
Lead is an Organization,Khách hàng tiềm năng là tổ chức
CRM-LEAD-.YYYY.-,CRM-LEAD-.YYYY.-
Person Name,Tên cá nhân
Lost Quotation,Báo giá bị mất
Interested,Quan tâm
Converted,Đã chuyển đổi
Do Not Contact,Không liên hệ
From Customer,Từ khách hàng
Campaign Name,Tên chiến dịch
Follow Up,Theo dõi
Next Contact By,Liên hệ tiếp theo bởi
Next Contact Date,Ngày liên hệ tiếp theo
Ends On,Kết thúc vào ngày
Address & Contact,Địa chỉ & liên hệ
Mobile No.,Số điện thoại di động
Lead Type,Loại khách hàng tiềm năng
Channel Partner,Đối tác kênh
Consultant,Tư vấn
Market Segment,Phân khúc thị trường
Industry,Ngành nghề
Request Type,Loại yêu cầu
Product Enquiry,Yêu cầu sản phẩm
Request for Information,Yêu cầu thông tin
Suggestions,Đề xuất
Blog Subscriber,Người theo dõi blog
LinkedIn Settings,Cài đặt LinkedIn
Company ID,Mã công ty
OAuth Credentials,Thông tin xác thực OAuth
Consumer Key,Khóa người dùng
Consumer Secret,Khóa bí mật
User Details,Chi tiết người dùng
Person URN,URN cá nhân
Session Status,Trạng thái phiên
Lost Reason Detail,Chi tiết lý do mất
Opportunity Lost Reason,Lý do mất cơ hội
Potential Sales Deal,Giao dịch bán hàng tiềm năng
CRM-OPP-.YYYY.-,CRM-OPP-.YYYY.-
Opportunity From,Cơ hội từ
Customer / Lead Name,Tên khách hàng / khách hàng tiềm năng
Opportunity Type,Loại cơ hội
Converted By,Chuyển đổi bởi
Sales Stage,Giai đoạn bán hàng
Lost Reason,Lý do mất
Expected Closing Date,Ngày dự kiến chốt
To Discuss,Cần thảo luận
With Items,Có mặt hàng
Probability (%),Xác suất (%)
Contact Info,Thông tin liên hệ
Customer / Lead Address,Địa chỉ khách hàng / khách hàng tiềm năng
Contact Mobile No,Số điện thoại liên hệ
Enter name of campaign if source of enquiry is campaign,Nhập tên chiến dịch nếu nguồn yêu cầu là chiến dịch
Opportunity Date,Ngày cơ hội
Opportunity Item,Mặt hàng cơ hội
Basic Rate,Đơn giá cơ bản
Stage Name,Tên giai đoạn
Social Media Post,Bài đăng mạng xã hội
Post Status,Trạng thái bài đăng
Posted,Đã đăng
Share On,Chia sẻ trên
Twitter,Twitter
LinkedIn,LinkedIn
Twitter Post Id,ID bài đăng Twitter
LinkedIn Post Id,ID bài đăng LinkedIn
Tweet,Tweet
Twitter Settings,Cài đặt Twitter
API Secret Key,Khóa bí mật API
Term Name,Tên học kỳ
Term Start Date,Ngày bắt đầu học kỳ
Term End Date,Ngày kết thúc học kỳ
Academics User,Người dùng học vụ
Academic Year Name,Tên năm học
Article,Bài viết
LMS User,Người dùng LMS
Assessment Criteria Group,Nhóm tiêu chí đánh giá
Assessment Group Name,Tên nhóm đánh giá
Parent Assessment Group,Nhóm đánh giá cha
Assessment Name,Tên đánh giá
Grading Scale,Thang điểm
Examiner,Giám khảo
Examiner Name,Tên giám khảo
Supervisor,Người giám sát
Supervisor Name,Tên người giám sát
Evaluate,Đánh giá
Maximum Assessment Score,Điểm đánh giá tối đa
Assessment Plan Criteria,Tiêu chí kế hoạch đánh giá
Maximum Score,Điểm tối đa
Grade,Xếp loại
Assessment Result Detail,Chi tiết kết quả đánh giá
Assessment Result Tool,Công cụ kết quả đánh giá
Result HTML,Kết quả HTML
Content Activity,Hoạt động nội dung
Last Activity ,Hoạt động gần nhất
Content Question,Câu hỏi nội dung
Question Link,Liên kết câu hỏi
Course Name,Tên khóa học
Topics,Chủ đề
Hero Image,Hình ảnh đại diện
Default Grading Scale,Thang điểm mặc định
Education Manager,Quản lý giáo dục
Course Activity,Hoạt động khóa học
Course Enrollment,Ghi danh khóa học
Activity Date,Ngày hoạt động
Course Assessment Criteria,Tiêu chí đánh giá khóa học
Weightage,Trọng số
Course Content,Nội dung khóa học
Quiz,Bài kiểm tra
Program Enrollment,Ghi danh chương trình
Enrollment Date,Ngày ghi danh
Instructor Name,Tên giảng viên
EDU-CSH-.YYYY.-,EDU-CSH-.YYYY.-
Course Scheduling Tool,Công cụ lập lịch khóa học
Course Start Date,Ngày bắt đầu khóa học
Course End Date,Ngày kết thúc khóa học
Course Topic,Chủ đề khóa học
Topic Name,Tên chủ đề
Education Settings,Cài đặt giáo dục
Current Academic Year,Năm học hiện tại
Current Academic Term,Học kỳ hiện tại
Attendance Freeze Date,Ngày đóng băng điểm danh
Validate Batch for Students in Student Group,Chủ đề khóa học
"For Batch based Student Group, the Student Batch will be validated for every Student from the Program Enrollment.",Tên chủ đề
Validate Enrolled Course for Students in Student Group,Cài đặt giáo dục
"For Course based Student Group, the Course will be validated for every Student from the enrolled Courses in Program Enrollment.",Năm học hiện tại
Make Academic Term Mandatory,Học kỳ hiện tại
